Object_ID,Year,Event_Count,Neighbourhood
4129,2022,1,Mount Olive-Silverstone-Jamestown (002)
4130,2023,1,Yonge-Eglinton (100)
4131,2022,1649,South Eglinton-Davisville (174)
4132,2022,3,Kensington-Chinatown (078)
4133,2022,7757,Yonge-Bay Corridor (170)
4134,2023,87,Englemount-Lawrence (032)
4135,2022,1,Etobicoke West Mall (013)
4136,2022,1,Broadview North (057)
4137,2022,9,Annex (095)
4138,2022,5,Harbourfront-CityPlace (165)
4139,2023,184,Yorkdale-Glen Park (031)
4140,2022,8,Kensington-Chinatown (078)
4141,2022,1,Banbury-Don Mills (042)
4142,2023,9,Dorset Park (126)
4143,2022,273,Rosedale-Moore Park (098)
4144,2022,1,Long Branch (019)
4145,2023,2,Moss Park (073)
4146,2022,3,Harbourfront-CityPlace (165)
4147,2022,1,York University Heights (027)
4148,2023,2371,Brookhaven-Amesbury (030)
4149,2022,11,NSA (NSA)
4150,2022,2798,Bay-Cloverhill (169)
4151,2023,1311,University (079)
4152,2022,2,Agincourt South-Malvern West (128)
4153,2022,1,Annex (095)
4154,2023,1,Bay-Cloverhill (169)
4155,2022,468,Bay-Cloverhill (169)
4156,2022,2,Rosedale-Moore Park (098)
4157,2023,75,St Lawrence-East Bayfront-The Islands (166)
4158,2022,3,West Hill (136)
4159,2022,1,Black Creek (024)
4160,2023,861,Pelmo Park-Humberlea (023)
4161,2022,1,Flemingdon Park (044)
4162,2022,3,St Lawrence-East Bayfront-The Islands (166)
4163,2023,2,Downtown Yonge East (168)
4164,2022,1,Wellington Place (164)
4165,2022,1,Clairlea-Birchmount (120)
4166,2023,7,NSA (NSA)
4167,2022,3,South Riverdale (070)
4168,2022,2,Wellington Place (164)
4169,2022,1,Little Portugal (084)
4170,2023,622,Dufferin Grove (083)
4171,2022,1,Bendale-Glen Andrew (156)
4172,2023,555,Weston-Pelham Park (091)
4173,2022,1,Humber Summit (021)
4174,2023,3,Junction-Wallace Emerson (171)
4175,2022,2199,Cabbagetown-South St.James Town (071)
4176,2022,37,Kensington-Chinatown (078)
4177,2022,1,Westminster-Branson (035)
4178,2023,1,Westminster-Branson (035)
4179,2022,2,Kensington-Chinatown (078)
4180,2022,1,West Queen West (162)
4181,2023,2,West Humber-Clairville (001)
4182,2022,2557,O'Connor-Parkview (054)
4183,2022,4148,Kensington-Chinatown (078)
4184,2023,2128,Little Portugal (084)
4185,2022,6,Little Portugal (084)
4186,2022,5310,Church-Wellesley (167)
4187,2023,1,Kensington-Chinatown (078)
4188,2022,1,Kennedy Park (124)
4189,2022,706,Downtown Yonge East (168)
4190,2023,2363,Dovercourt Village (172)
4191,2023,250,Rockcliffe-Smythe (111)
4192,2022,71,South Riverdale (070)
4193,2023,1,Briar Hill-Belgravia (108)
4194,2022,18,Dorset Park (126)
4195,2022,1,Fort York-Liberty Village (163)
4196,2023,3,South Parkdale (085)
4197,2023,1774,Weston-Pelham Park (091)
4198,2022,13,Dorset Park (126)
4199,2023,1,Humber Heights-Westmount (008)
4200,2022,600,Woodbine-Lumsden (060)
4201,2022,17,South Parkdale (085)
4202,2023,1,South Riverdale (070)
4203,2023,3599,High Park North (088)
4204,2022,1,Lansing-Westgate (038)
4205,2023,2740,Rockcliffe-Smythe (111)
4206,2022,3346,East End-Danforth (062)
4207,2022,3,Church-Wellesley (167)
4208,2023,4996,Kensington-Chinatown (078)
4209,2023,3208,High Park-Swansea (087)
4210,2022,2172,Regent Park (072)
4211,2023,57,Pelmo Park-Humberlea (023)
4212,2022,1317,North Riverdale (068)
4213,2022,3807,Wellington Place (164)
4214,2023,8,Kensington-Chinatown (078)
4215,2023,10,NSA (NSA)
4216,2022,1,Long Branch (019)
4217,2023,1,St.Andrew-Windfields (040)
4218,2022,1677,Playter Estates-Danforth (067)
4219,2022,1,Annex (095)
4220,2023,3,Moss Park (073)
4221,2023,715,Little Portugal (084)
4222,2022,1,South Eglinton-Davisville (174)
4223,2023,2,High Park-Swansea (087)
4224,2022,108,St Lawrence-East Bayfront-The Islands (166)
4225,2022,2,NSA (NSA)
4226,2023,27,Harbourfront-CityPlace (165)
4227,2023,62,Humber Bay Shores (161)
4228,2022,1,Weston (113)
4229,2023,1,Moss Park (073)
4230,2022,1,Oakridge (121)
4231,2022,1,Kensington-Chinatown (078)
4232,2023,1,Church-Wellesley (167)
4233,2023,2973,Junction-Wallace Emerson (171)
4234,2022,3793,St Lawrence-East Bayfront-The Islands (166)
4235,2023,3753,Weston (113)
4236,2022,2451,Woodbine Corridor (064)
4237,2022,1,Lawrence Park North (105)
4238,2023,2615,Annex (095)
4239,2023,168,Junction Area (090)
4240,2022,8,Rosedale-Moore Park (098)
4241,2023,1902,Beechborough-Greenbrook (112)
4242,2022,989,Blake-Jones (069)
4243,2022,2,Englemount-Lawrence (032)
4244,2023,3,Lansing-Westgate (038)
4245,2023,645,South Parkdale (085)
4246,2022,1,Tam O'Shanter-Sullivan (118)
4247,2023,1,York University Heights (027)
4248,2022,930,Victoria Village (043)
4249,2022,2692,Flemingdon Park (044)
4250,2022,1534,Old East York (058)
4251,2022,2298,The Beaches (063)
4252,2022,1,Rosedale-Moore Park (098)
4253,2022,3,Leaside-Bennington (056)
4254,2022,1,Downtown Yonge East (168)
4255,2022,5050,South Riverdale (070)
4256,2022,2,Thorncliffe Park (055)
4257,2022,2014,Greenwood-Coxwell (065)
4258,2022,18,NSA (NSA)
4259,2022,1,Humber Bay Shores (161)
4260,2022,1656,Danforth (066)
4261,2022,1522,Danforth East York (059)
4262,2022,1,Moss Park (073)
4263,2022,1,South Parkdale (085)
4264,2022,1,Leaside-Bennington (056)
4265,2022,1802,Broadview North (057)
4266,2022,1758,Taylor-Massey (061)
4267,2022,11,Cabbagetown-South St.James Town (071)
4268,2023,17,Dorset Park (126)
4269,2022,1,East L'Amoreaux (148)
4270,2023,8,Stonegate-Queensway (016)
4271,2023,1,Woodbine Corridor (064)
4272,2023,1,Clanton Park (033)
4273,2023,3385,Trinity-Bellwoods (081)
4274,2022,1,Stonegate-Queensway (016)
4275,2023,6,South Parkdale (085)
4276,2023,1634,Palmerston-Little Italy (080)
4277,2023,3,Weston-Pelham Park (091)
4278,2023,10,Little Portugal (084)
4279,2022,2094,Yonge-Eglinton (100)
4280,2022,165,St Lawrence-East Bayfront-The Islands (166)
4281,2023,2,Etobicoke City Centre (159)
4282,2023,86,Roncesvalles (086)
4283,2023,1,Etobicoke City Centre (159)
4284,2023,49,Roncesvalles (086)
4285,2022,547,Bridle Path-Sunnybrook-York Mills (041)
4286,2022,1,Junction Area (090)
4287,2023,1,Keelesdale-Eglinton West (110)
4288,2023,5730,Etobicoke City Centre (159)
4289,2023,52,Maple Leaf (029)
4290,2023,2733,Harbourfront-CityPlace (165)
4291,2022,3,North St.James Town (074)
4292,2022,9663,Moss Park (073)
4293,2023,1,Glenfield-Jane Heights (025)
4294,2023,2435,Stonegate-Queensway (016)
4295,2023,3,Regent Park (072)
4296,2023,1,Yonge-St.Clair (097)
4297,2022,1,Little Portugal (084)
4298,2022,1,South Parkdale (085)
4299,2023,75,Weston-Pelham Park (091)
4300,2023,1,St Lawrence-East Bayfront-The Islands (166)
4301,2023,1,Greenwood-Coxwell (065)
4302,2023,1,Black Creek (024)
4303,2022,955,Lawrence Park South (103)
4304,2022,7798,Downtown Yonge East (168)
4305,2023,5,Edenbridge-Humber Valley (009)
4306,2023,1,Fort York-Liberty Village (163)
4307,2023,1719,Mount Dennis (115)
4308,2023,1,Avondale (153)
4309,2022,1620,North Toronto (173)
4310,2022,3248,North St.James Town (074)
4311,2023,1236,Runnymede-Bloor West Village (089)
4312,2023,111,Eringate-Centennial-West Deane (011)
4313,2023,6,Dorset Park (126)
4314,2023,1,Humewood-Cedarvale (106)
4315,2022,1,Keelesdale-Eglinton West (110)
4316,2022,122,Downtown Yonge East (168)
4317,2023,66,Rockcliffe-Smythe (111)
4318,2023,1,Willowdale West (037)
4319,2023,1,York University Heights (027)
4320,2023,2,Junction Area (090)
4321,2022,1,Flemingdon Park (044)
4322,2022,324,South Riverdale (070)
4323,2023,1,Black Creek (024)
4324,2023,2266,New Toronto (018)
4325,2023,2,Junction-Wallace Emerson (171)
4326,2023,1,Yorkdale-Glen Park (031)
4327,2022,199,Bedford Park-Nortown (039)
4328,2022,940,Yonge-St.Clair (097)
4329,2022,432,Casa Loma (096)
4330,2022,1,Westminster-Branson (035)
4331,2022,1,Moss Park (073)
4332,2022,377,Forest Hill North (102)
4333,2022,1,Corso Italia-Davenport (092)
4334,2022,3029,Rosedale-Moore Park (098)
4335,2022,7,Forest Hill North (102)
4336,2022,1,Church-Wellesley (167)
4337,2022,878,Yonge-Bay Corridor (170)
4338,2023,1442,Dufferin Grove (083)
4339,2023,35,NSA (NSA)
4340,2023,1,Forest Hill South (101)
4341,2022,1,Etobicoke City Centre (159)
4342,2023,1,East End-Danforth (062)
4343,2023,961,Lambton Baby Point (114)
4344,2023,973,Princess-Rosethorn (010)
4345,2023,1,Junction-Wallace Emerson (171)
4346,2022,1,South Riverdale (070)
4347,2023,1281,Yorkdale-Glen Park (031)
4348,2023,2252,Roncesvalles (086)
4349,2023,2,High Park North (088)
4350,2023,1,Bay-Cloverhill (169)
4351,2022,5,University (079)
4352,2023,375,Junction-Wallace Emerson (171)
4353,2023,1,Yonge-Bay Corridor (170)
4354,2023,1,Yonge-Bay Corridor (170)
4355,2023,2,Etobicoke City Centre (159)
4356,2022,9,Dorset Park (126)
4357,2023,1,Corso Italia-Davenport (092)
4358,2023,1,Kingsway South (015)
4359,2023,2,Beechborough-Greenbrook (112)
4360,2023,6369,South Parkdale (085)
4361,2023,1,Mount Olive-Silverstone-Jamestown (002)
4362,2023,1,Mount Dennis (115)
4363,2023,1,Mimico-Queensway (160)
4364,2023,1571,Humewood-Cedarvale (106)
4365,2023,1044,Kingsway South (015)
4366,2023,1,Woburn North (142)
4367,2023,2183,Oakwood Village (107)
4368,2023,1,Oakdale-Beverley Heights (154)
4369,2023,3733,Fort York-Liberty Village (163)
4370,2023,1,Junction-Wallace Emerson (171)
4371,2023,1991,Humber Bay Shores (161)
4372,2023,807,Casa Loma (096)
4373,2023,138,Willowridge-Martingrove-Richview (007)
4374,2023,1,NSA (NSA)
4375,2023,982,Edenbridge-Humber Valley (009)
4376,2023,1,Beechborough-Greenbrook (112)
4377,2023,2437,Islington (158)
4378,2023,1,Maple Leaf (029)
4379,2023,1,Annex (095)
4380,2023,18,Dorset Park (126)
4381,2023,1261,Alderwood (020)
4382,2023,1,Moss Park (073)
4383,2023,1,Kensington-Chinatown (078)
4384,2023,1467,Long Branch (019)
4385,2023,1,Woodbine Corridor (064)
4386,2023,1,The Beaches (063)
4387,2023,1,York University Heights (027)
4388,2023,1,Yonge-Doris (151)
4389,2023,2516,Mimico-Queensway (160)
4390,2023,1029,Etobicoke West Mall (013)
4391,2023,1597,Eringate-Centennial-West Deane (011)
4392,2023,1,South Parkdale (085)
4393,2023,1,Lambton Baby Point (114)
4394,2023,762,Markland Wood (012)
4395,2023,1832,Willowridge-Martingrove-Richview (007)
4396,2023,157,Edenbridge-Humber Valley (009)
4397,2023,2,Weston (113)
4398,2023,2850,Kingsview Village-The Westway (006)
4399,2023,783,Humber Heights-Westmount (008)
4400,2023,16,Eringate-Centennial-West Deane (011)
4401,2023,3756,Agincourt South-Malvern West (128)
4402,2023,1071,Thistletown-Beaumond Heights (003)
4403,2023,1417,Newtonbrook East (050)
4404,2023,1,Annex (095)
4405,2023,1652,L'Amoreaux West (147)
4406,2023,17,Centennial Scarborough (133)
4407,2023,2,West Hill (136)
4408,2023,5,Pleasant View (046)
4409,2023,1978,Milliken (130)
4410,2023,1,Victoria Village (043)
4411,2023,1486,Agincourt North (129)
4412,2023,2,Hillcrest Village (048)
4413,2023,1,Junction Area (090)
4414,2023,1,Parkwoods-O'Connor Hills (149)
4415,2023,1,O'Connor-Parkview (054)
4416,2023,2514,Tam O'Shanter-Sullivan (118)
4417,2023,4,Henry Farm (053)
4418,2023,10,Highland Creek (134)
4419,2023,2230,Morningside Heights (144)
4420,2023,853,West Rouge (143)
4421,2023,17,Dorset Park (126)
4422,2023,920,Steeles (116)
4423,2023,2,Banbury-Don Mills (042)
4424,2023,1,York University Heights (027)
4425,2023,2385,Malvern East (146)
4426,2023,1,Flemingdon Park (044)
4427,2023,1,Centennial Scarborough (133)
4428,2023,1380,Malvern West (145)
4429,2023,11,Agincourt South-Malvern West (128)
4430,2023,1,Morningside Heights (144)
4431,2023,10,Cliffcrest (123)
4432,2023,1840,Eglinton East (138)
4433,2023,2347,Scarborough Village (139)
4434,2023,1,Woodbine Corridor (064)
4435,2023,959,Highland Creek (134)
4436,2023,511,West Rouge (143)
4437,2023,6816,West Hill (136)
4438,2023,720,Guildwood (140)
4439,2023,2558,Golfdale-Cedarbrae-Woburn (141)
4440,2023,1,Yorkdale-Glen Park (031)
4441,2023,900,Centennial Scarborough (133)
4442,2023,3,Bendale-Glen Andrew (156)
4443,2023,4,NSA (NSA)
4444,2023,1,Ionview (125)
4445,2023,1,Wellington Place (164)
4446,2023,17,Dorset Park (126)
4447,2023,1513,Cliffcrest (123)
4448,2023,3140,Woburn North (142)
4449,2023,399,Bendale South (157)
4450,2023,2235,Bendale-Glen Andrew (156)
4451,2023,2189,Morningside (135)
4452,2023,1,Downsview (155)
4453,2023,7,NSA (NSA)
4454,2023,1573,Henry Farm (053)
4455,2023,3,West Humber-Clairville (001)
4456,2023,1966,Broadview North (057)
4457,2023,833,University (079)
4458,2023,1,York University Heights (027)
4459,2023,8,Wellington Place (164)
4460,2023,3430,St Lawrence-East Bayfront-The Islands (166)
4461,2023,1613,Playter Estates-Danforth (067)
4462,2023,4566,Banbury-Don Mills (042)
4463,2023,4,Moss Park (073)
4464,2023,1802,Lansing-Westgate (038)
4465,2023,1,Kingsway South (015)
4466,2023,292,South Riverdale (070)
4467,2023,3085,East End-Danforth (062)
4468,2023,895,Victoria Village (043)
4469,2023,4367,Wellington Place (164)
4470,2023,12,Newtonbrook West (036)
4471,2023,1,Junction Area (090)
4472,2023,119,Downtown Yonge East (168)
4473,2023,980,Victoria Village (043)
4474,2023,1,Steeles (116)
4475,2023,5,University (079)
4476,2023,2434,Willowdale West (037)
4477,2023,3,Harbourfront-CityPlace (165)
4478,2023,451,Bay-Cloverhill (169)
4479,2023,1551,North Riverdale (068)
4480,2023,2310,Don Valley Village (047)
4481,2023,1,Trinity-Bellwoods (081)
4482,2023,446,NSA (NSA)
4483,2023,1,Parkwoods-O'Connor Hills (149)
4484,2023,2264,Regent Park (072)
4485,2023,1,Thorncliffe Park (055)
4486,2023,87,Victoria Village (043)
4487,2023,1,Weston (113)
4488,2023,1,North Toronto (173)
4489,2023,1,South Riverdale (070)
4490,2023,5214,Church-Wellesley (167)
4491,2023,1,Birchcliffe-Cliffside (122)
4492,2023,642,Woodbine-Lumsden (060)
4493,2023,1773,Danforth East York (059)
4494,2023,1169,Blake-Jones (069)
4495,2023,2,Moss Park (073)
4496,2023,1,Oakridge (121)
4497,2023,2230,Woodbine Corridor (064)
4498,2023,1661,Taylor-Massey (061)
4499,2023,3,Thorncliffe Park (055)
4500,2023,2399,Flemingdon Park (044)
4501,2023,1,St Lawrence-East Bayfront-The Islands (166)
4502,2023,15,Cabbagetown-South St.James Town (071)
4503,2023,2586,O'Connor-Parkview (054)
4504,2023,1,Leaside-Bennington (056)
4505,2023,3,Harbourfront-CityPlace (165)
4506,2023,1985,Greenwood-Coxwell (065)
4507,2023,2211,The Beaches (063)
4508,2023,1783,Danforth (066)
4509,2023,18,NSA (NSA)
4510,2023,1,Downtown Yonge East (168)
4511,2023,1,Black Creek (024)
4512,2023,1,Rosedale-Moore Park (098)
4513,2023,1,Fort York-Liberty Village (163)
4514,2023,1,West Hill (136)
4515,2023,2,South Parkdale (085)
4516,2023,1,Banbury-Don Mills (042)
4517,2023,92,St Lawrence-East Bayfront-The Islands (166)
4518,2023,2,South Parkdale (085)
4519,2023,1,Alderwood (020)
4520,2023,1,Clanton Park (033)
4521,2023,1,Bedford Park-Nortown (039)
4522,2023,1,Pelmo Park-Humberlea (023)
4523,2023,14,Fort York-Liberty Village (163)
4524,2023,1,Brookhaven-Amesbury (030)
4525,2023,2,Mount Olive-Silverstone-Jamestown (002)
4526,2023,4,Wellington Place (164)
4527,2023,1,Flemingdon Park (044)
4528,2023,6,Woburn North (142)
4529,2023,1,Elms-Old Rexdale (005)
4530,2023,1,University (079)
4531,2023,1,South Riverdale (070)
4532,2023,2,Birchcliffe-Cliffside (122)
4533,2023,1,Lawrence Park South (103)
4534,2023,1,North Riverdale (068)
4535,2023,2,St Lawrence-East Bayfront-The Islands (166)
4536,2023,1,Stonegate-Queensway (016)
4537,2023,1,Bayview Village (052)
4538,2023,14,Dorset Park (126)
4539,2023,5,Church-Wellesley (167)
4540,2023,1,Regent Park (072)
4541,2023,1,South Parkdale (085)
4542,2023,1185,York University Heights (027)
4543,2023,3,South Riverdale (070)
4544,2023,1,Black Creek (024)
4545,2023,1,Humber Summit (021)
4546,2023,2,Downtown Yonge East (168)
4547,2023,1,West Humber-Clairville (001)
4548,2023,2,Wellington Place (164)
4549,2023,1523,North Toronto (173)
4550,2023,161,NSA (NSA)
4551,2023,1324,Rexdale-Kipling (004)
4552,2023,3,Clairlea-Birchmount (120)
4553,2023,6,Yorkdale-Glen Park (031)
4554,2023,2,Kensington-Chinatown (078)
4555,2023,1,Yonge-Bay Corridor (170)
4556,2023,12,Dorset Park (126)
4557,2023,1,Edenbridge-Humber Valley (009)
4558,2023,10,St Lawrence-East Bayfront-The Islands (166)
4559,2023,1,Bendale-Glen Andrew (156)
4560,2023,3838,North St.James Town (074)
4561,2023,2,Lawrence Park North (105)
4562,2023,1919,Fenside-Parkwoods (150)
4563,2023,1,Woburn North (142)
4564,2023,2,Bay-Cloverhill (169)
4565,2023,754,St.Andrew-Windfields (040)
4566,2023,2240,Cabbagetown-South St.James Town (071)
4567,2023,9,Forest Hill North (102)
4568,2023,5,Newtonbrook East (050)
4569,2023,1,Oakdale-Beverley Heights (154)
4570,2023,1,Fenside-Parkwoods (150)
4571,2023,1153,East Willowdale (152)
4572,2023,1,Little Portugal (084)
4573,2023,1282,Bathurst Manor (034)
4574,2023,789,Avondale (153)
4575,2023,1,Mount Olive-Silverstone-Jamestown (002)
4576,2023,1,St.Andrew-Windfields (040)
4577,2023,1297,Yonge-Doris (151)
4578,2023,1578,Bedford Park-Nortown (039)
4579,2023,890,Downsview (155)
4580,2023,1,Old East York (058)
4581,2023,80,Lawrence Park North (105)
4582,2023,1,Agincourt South-Malvern West (128)
4583,2023,1,Alderwood (020)
4584,2023,306,Bridle Path-Sunnybrook-York Mills (041)
4585,2023,1,Englemount-Lawrence (032)
4586,2023,2168,Yorkdale-Glen Park (031)
4587,2023,1,Annex (095)
4588,2023,2160,Clanton Park (033)
4589,2023,1,York University Heights (027)
4590,2023,896,Lawrence Park North (105)
4591,2023,2,Bedford Park-Nortown (039)
4592,2023,1,Banbury-Don Mills (042)
4593,2023,2,L'Amoreaux West (147)
4594,2023,1524,Parkwoods-O'Connor Hills (149)
4595,2023,1373,Hillcrest Village (048)
4596,2023,14,Bridle Path-Sunnybrook-York Mills (041)
4597,2023,1,Milliken (130)
4598,2023,3,Wexford/Maryvale (119)
4599,2023,1,Danforth East York (059)
4600,2023,977,St.Andrew-Windfields (040)
4601,2023,1,Moss Park (073)
4602,2023,1,Agincourt North (129)
4603,2023,1,East Willowdale (152)
4604,2023,1,Eringate-Centennial-West Deane (011)
4605,2023,781,Bayview Woods-Steeles (049)
4606,2023,168,Bridle Path-Sunnybrook-York Mills (041)
4607,2023,2424,Bayview Village (052)
4608,2023,1,Westminster-Branson (035)
4609,2023,957,Pleasant View (046)
4610,2023,1,Cabbagetown-South St.James Town (071)
4611,2023,4308,Mount Olive-Silverstone-Jamestown (002)
4612,2023,1,Black Creek (024)
4613,2023,7,Leaside-Bennington (056)
4614,2023,1102,Leaside-Bennington (056)
4615,2023,1062,Elms-Old Rexdale (005)
4616,2023,66,South Riverdale (070)
4617,2023,8,St Lawrence-East Bayfront-The Islands (166)
4618,2023,1,Agincourt South-Malvern West (128)
4619,2023,10,Englemount-Lawrence (032)
4620,2023,1,Beechborough-Greenbrook (112)
4621,2023,1,Eglinton East (138)
4622,2023,12,Rosedale-Moore Park (098)
4623,2023,3307,Dorset Park (126)
4624,2023,1,North St.James Town (074)
4625,2023,134,NSA (NSA)
4626,2023,1,Thorncliffe Park (055)
4627,2023,1,Harbourfront-CityPlace (165)
4628,2023,4505,Wexford/Maryvale (119)
4629,2023,1,Flemingdon Park (044)
4630,2023,3,Dorset Park (126)
4631,2023,3,Old East York (058)
4632,2023,195,St Lawrence-East Bayfront-The Islands (166)
4633,2023,443,Bendale South (157)
4634,2023,2347,Yonge-Eglinton (100)
4635,2023,8280,West Humber-Clairville (001)
4636,2023,1,Bayview Village (052)
4637,2023,9522,Moss Park (073)
4638,2023,1,Agincourt South-Malvern West (128)
4639,2023,3725,Annex (095)
4640,2023,1,Markland Wood (012)
4641,2023,1,Oakridge (121)
4642,2023,1,Playter Estates-Danforth (067)
4643,2023,2610,Birchcliffe-Cliffside (122)
4644,2023,877,Bridle Path-Sunnybrook-York Mills (041)
4645,2023,1,Moss Park (073)
4646,2023,3,Wellington Place (164)
4647,2023,1,The Beaches (063)
4648,2023,1,Greenwood-Coxwell (065)
4649,2023,3,NSA (NSA)
4650,2023,1,Guildwood (140)
4651,2023,3300,Kennedy Park (124)
4652,2023,1,Morningside Heights (144)
4653,2023,2372,Ionview (125)
4654,2023,34,Tam O'Shanter-Sullivan (118)
4655,2023,2624,Oakridge (121)
4656,2023,4,Parkwoods-O'Connor Hills (149)
4657,2023,1093,Eglinton East (138)
4658,2023,51,O'Connor-Parkview (054)
4659,2023,1,Moss Park (073)
4660,2023,46,Victoria Village (043)
4661,2023,939,Bendale-Glen Andrew (156)
4662,2023,1,Downtown Yonge East (168)
4663,2023,98,Taylor-Massey (061)
4664,2023,658,Cliffcrest (123)
4665,2023,1,Woburn North (142)
4666,2023,2,Fenside-Parkwoods (150)
4667,2023,43,The Beaches (063)
4668,2023,3385,Clairlea-Birchmount (120)
4669,2023,2,Agincourt South-Malvern West (128)
4670,2023,37,East End-Danforth (062)
4671,2023,1,Islington (158)
4672,2023,17,Victoria Village (043)
4673,2023,1,West Hill (136)
4674,2023,1,Wellington Place (164)
4675,2023,11,Morningside (135)
4676,2023,1951,East L'Amoreaux (148)
4677,2023,1,Scarborough Village (139)
4678,2023,433,NSA (NSA)
4679,2023,4,Westminster-Branson (035)
4680,2023,887,Yonge-Bay Corridor (170)
4681,2023,2,West Humber-Clairville (001)
4682,2023,339,Rosedale-Moore Park (098)
4683,2023,1,Scarborough Village (139)
4684,2023,987,Mount Pleasant East (099)
4685,2023,3793,Glenfield-Jane Heights (025)
4686,2023,1,Etobicoke City Centre (159)
4687,2023,1290,NSA (NSA)
4688,2023,975,Lawrence Park South (103)
4689,2023,1771,Humbermede (022)
4690,2023,1,Wellington Place (164)
4691,2023,1,Palmerston-Little Italy (080)
4692,2023,1829,Thorncliffe Park (055)
4693,2023,7,Islington (158)
4694,2023,8885,Downtown Yonge East (168)
4695,2023,1,Glenfield-Jane Heights (025)
4696,2023,496,Casa Loma (096)
4697,2023,745,Pelmo Park-Humberlea (023)
4698,2023,11,Downtown Yonge East (168)
4699,2023,1,Casa Loma (096)
4700,2023,7,Annex (095)
4701,2023,1,Willowdale West (037)
4702,2023,1,St.Andrew-Windfields (040)
4703,2023,1,Trinity-Bellwoods (081)
4704,2023,1010,Yonge-St.Clair (097)
4705,2023,2038,Humber Summit (021)
4706,2023,1,Fort York-Liberty Village (163)
4707,2023,1,Pleasant View (046)
4708,2023,1,Broadview North (057)
4709,2023,288,NSA (NSA)
4710,2023,1,St Lawrence-East Bayfront-The Islands (166)
4711,2023,4,Beechborough-Greenbrook (112)
4712,2023,3,Bedford Park-Nortown (039)
4713,2023,2,Mount Olive-Silverstone-Jamestown (002)
4714,2023,2,West Humber-Clairville (001)
4715,2023,4,Yonge-Bay Corridor (170)
4716,2023,1,Casa Loma (096)
4717,2023,1699,Downsview (155)
4718,2023,30,Kensington-Chinatown (078)
4719,2023,168,Dorset Park (126)
4720,2023,1,Ionview (125)
4721,2023,3180,Black Creek (024)
4722,2023,5148,Kensington-Chinatown (078)
4723,2023,3,Woodbine Corridor (064)
4724,2023,8,Dorset Park (126)
4725,2023,1,Beechborough-Greenbrook (112)
4726,2023,17,NSA (NSA)
4727,2023,1,Steeles (116)
4728,2023,3243,Rosedale-Moore Park (098)
4729,2023,343,Forest Hill South (101)
4730,2023,4505,Oakdale-Beverley Heights (154)
4731,2023,2,West Queen West (162)
4732,2023,2,West Hill (136)
4733,2023,1,Regent Park (072)
4734,2023,1,Cabbagetown-South St.James Town (071)
4735,2023,1,Moss Park (073)
4736,2023,4,The Beaches (063)
4737,2023,1,Agincourt South-Malvern West (128)
4738,2023,12,St Lawrence-East Bayfront-The Islands (166)
4739,2023,2,University (079)
4740,2023,1,Lansing-Westgate (038)
4741,2023,39,York University Heights (027)
4742,2023,1,Annex (095)
4743,2023,1495,South Eglinton-Davisville (174)
4744,2023,6,Moss Park (073)
4745,2023,2,Weston (113)
4746,2023,353,Annex (095)
4747,2023,1,Oakdale-Beverley Heights (154)
4748,2023,1,East End-Danforth (062)
4749,2023,1,Elms-Old Rexdale (005)
4750,2023,8603,Yonge-Bay Corridor (170)
4751,2023,5,Rosedale-Moore Park (098)
4752,2023,2,Yonge-Eglinton (100)
4753,2023,25,NSA (NSA)
4754,2023,2860,Bay-Cloverhill (169)
4755,2023,449,Forest Hill North (102)
4756,2023,1,Etobicoke City Centre (159)
4757,2023,4187,York University Heights (027)
4758,2023,13,South Parkdale (085)
4759,2023,5,NSA (NSA)
4760,2023,1,South Riverdale (070)
4761,2023,1,Clanton Park (033)
4762,2023,2,Rosedale-Moore Park (098)
4763,2023,1,South Riverdale (070)
4764,2023,2,Westminster-Branson (035)
4765,2023,6,Dorset Park (126)
4766,2023,2470,St Lawrence-East Bayfront-The Islands (166)
4767,2023,2,Church-Wellesley (167)
4768,2023,4,Kensington-Chinatown (078)
4769,2023,1,Pelmo Park-Humberlea (023)
4770,2023,1,Eringate-Centennial-West Deane (011)
4771,2023,1,Bridle Path-Sunnybrook-York Mills (041)
4772,2023,1,Malvern East (146)
4773,2023,1438,Englemount-Lawrence (032)
4774,2023,2352,Harbourfront-CityPlace (165)
4775,2023,272,Bedford Park-Nortown (039)
4776,2023,1,New Toronto (018)
4777,2023,11,Dorset Park (126)
4778,2023,10,Dorset Park (126)
4779,2023,1,Forest Hill South (101)
4780,2023,1,Harbourfront-CityPlace (165)
4781,2023,1683,Westminster-Branson (035)
4782,2023,1,Ionview (125)
4783,2023,1,Forest Hill South (101)
4784,2023,2,Highland Creek (134)
4785,2023,1,Briar Hill-Belgravia (108)
4786,2023,873,Downtown Yonge East (168)
4787,2023,19,Dorset Park (126)
4788,2023,2,Weston-Pelham Park (091)
4789,2023,2,Beechborough-Greenbrook (112)
4790,2023,5240,South Riverdale (070)
4791,2023,2,Newtonbrook West (036)
4792,2023,1,Yonge-Bay Corridor (170)
4793,2023,1600,Old East York (058)
4794,2023,1,Weston (113)
4795,2023,1,Parkwoods-O'Connor Hills (149)
4796,2023,3,Cliffcrest (123)
4797,2023,23,Bridle Path-Sunnybrook-York Mills (041)
4798,2023,1,Yonge-Eglinton (100)
4799,2023,3357,Newtonbrook West (036)
4800,2023,2,Lawrence Park South (103)
4801,2023,2,NSA (NSA)
4802,2023,2,Humber Bay Shores (161)
4803,2023,6,Black Creek (024)
